Sr No	Rating Symbol	Make	Model	Type	Year	CC	MSRP	Eff Date	Rn Date
24925	STANDARD	ROYAL ENFIELD	INTERCEPTOR II 750 TWIN	MC	1969	750	0	1-Jan-00	1-Jan-00
24926	STANDARD	ROYAL ENFIELD	INTERCEPTOR II 750 TWIN	MC	1970	750	0	1-Jan-00	1-Jan-00
24927	STANDARD	ROYAL ENFIELD	INTERCEPTOR II 750 TWIN	MC	1971	750	0	1-Jan-00	1-Jan-00
24928	STANDARD	ROYAL ENFIELD	METEOR AIR FLOW 700 TWIN	MC	1958	700	0	1-Jan-00	1-Jan-00
24929	STANDARD	ROYAL ENFIELD	METEOR AIR FLOW 700 TWIN	MC	1959	700	0	1-Jan-00	1-Jan-00
24930	STANDARD	ROYAL ENFIELD	METEOR AIR FLOW 700 TWIN	MC	1960	700	0	1-Jan-00	1-Jan-00
24931	STANDARD	ROYAL ENFIELD	METEOR DE LUXE 700 TWIN	MC	1959	700	0	1-Jan-00	1-Jan-00
24932	STANDARD	ROYAL ENFIELD	METEOR DE LUXE 700 TWIN	MC	1960	700	0	1-Jan-00	1-Jan-00
24933	STANDARD	ROYAL ENFIELD	METEOR DE LUXE 700 TWIN	MC	1961	700	0	1-Jan-00	1-Jan-00
24934	STANDARD	ROYAL ENFIELD	METEOR DE LUXE 700 TWIN	MC	1962	700	0	1-Jan-00	1-Jan-00
24935	STANDARD	ROYAL ENFIELD	METEOR MINOR 500 TWIN	MC	1960	500	0	1-Jan-00	1-Jan-00
24936	STANDARD	ROYAL ENFIELD	METEOR SPORTS 700 TWIN	MC	1960	700	0	1-Jan-00	1-Jan-00
24937	STANDARD	ROYAL ENFIELD	METEOR SPORTS 700 TWIN	MC	1961	700	0	1-Jan-00	1-Jan-00
24938	STANDARD	ROYAL ENFIELD	METEOR SPORTS 700 TWIN	MC	1962	700	0	1-Jan-00	1-Jan-00
24939	STANDARD	ROYAL ENFIELD	METEOR STANDARD 700 TWIN	MC	1959	700	0	1-Jan-00	1-Jan-00
24940	STANDARD	ROYAL ENFIELD	METEOR STANDARD 700 TWIN	MC	1960	700	0	1-Jan-00	1-Jan-00
24941	STANDARD	ROYAL ENFIELD	METEOR SUPER 700 TWIN	MC	1956	700	0	1-Jan-00	1-Jan-00
24942	STANDARD	ROYAL ENFIELD	METEOR SUPER 700 TWIN	MC	1957	700	0	1-Jan-00	1-Jan-00
24943	STANDARD	ROYAL ENFIELD	METEOR SUPER 700 TWIN	MC	1958	700	0	1-Jan-00	1-Jan-00
24944	STANDARD	ROYAL ENFIELD	METEOR SUPER 700 TWIN	MC	1959	700	0	1-Jan-00	1-Jan-00
24945	STANDARD	ROYAL ENFIELD	METEOR SUPER 700 TWIN	MC	1960	700	0	1-Jan-00	1-Jan-00
24946	STANDARD	ROYAL ENFIELD	METEOR SUPER 700 TWIN	MC	1961	700	0	1-Jan-00	1-Jan-00
24947	STANDARD	ROYAL ENFIELD	METEOR SUPER 700 TWIN	MC	1962	700	0	1-Jan-00	1-Jan-00
24948	STANDARD	ROYAL ENFIELD	MODEL 1140 TWIN	MC	1938	1140	0	1-Jan-00	1-Jan-00
24949	STANDARD	ROYAL ENFIELD	MODEL 1140 TWIN	MC	1939	1140	0	1-Jan-00	1-Jan-00
24950	STANDARD	ROYAL ENFIELD	MODEL 1140 TWIN	MC	1940	1140	0	1-Jan-00	1-Jan-00
24951	STANDARD	ROYAL ENFIELD	MODEL 125 RE2 SINGLE	MC	1951	125	0	1-Jan-00	1-Jan-00
24952	STANDARD	ROYAL ENFIELD	MODEL 125 RE2 SINGLE	MC	1952	125	0	1-Jan-00	1-Jan-00
24953	STANDARD	ROYAL ENFIELD	MODEL 125 RE2 SINGLE	MC	1953	125	0	1-Jan-00	1-Jan-00
24954	STANDARD	ROYAL ENFIELD	MODEL 125 RE2 SINGLE	MC	1954	125	0	1-Jan-00	1-Jan-00
24955	STANDARD	ROYAL ENFIELD	MODEL 125 SINGLE	MC	1945	125	0	1-Jan-00	1-Jan-00
24956	STANDARD	ROYAL ENFIELD	MODEL 125 SINGLE	MC	1946	125	0	1-Jan-00	1-Jan-00
24957	STANDARD	ROYAL ENFIELD	MODEL 125 SINGLE	MC	1947	125	0	1-Jan-00	1-Jan-00
24958	STANDARD	ROYAL ENFIELD	MODEL 125 SINGLE	MC	1948	125	0	1-Jan-00	1-Jan-00
24959	STANDARD	ROYAL ENFIELD	MODEL 125 SINGLE	MC	1949	125	0	1-Jan-00	1-Jan-00
24960	STANDARD	ROYAL ENFIELD	MODEL 125 SINGLE	MC	1950	125	0	1-Jan-00	1-Jan-00
24961	STANDARD	ROYAL ENFIELD	MODEL 125 SINGLE	MC	1951	125	0	1-Jan-00	1-Jan-00
24962	STANDARD	ROYAL ENFIELD	MODEL 125 SINGLE	MC	1952	125	0	1-Jan-00	1-Jan-00
24963	STANDARD	ROYAL ENFIELD	MODEL 148 ENSIGN SINGLE	MC	1953	148	0	1-Jan-00	1-Jan-00
24964	STANDARD	ROYAL ENFIELD	MODEL 148 ENSIGN SINGLE	MC	1954	148	0	1-Jan-00	1-Jan-00
24965	STANDARD	ROYAL ENFIELD	MODEL 148 ENSIGN SINGLE	MC	1955	148	0	1-Jan-00	1-Jan-00
24966	STANDARD	ROYAL ENFIELD	MODEL 148 ENSIGN SINGLE	MC	1956	148	0	1-Jan-00	1-Jan-00
24967	STANDARD	ROYAL ENFIELD	MODEL 150 SINGLE	MC	1935	150	0	1-Jan-00	1-Jan-00
24968	STANDARD	ROYAL ENFIELD	MODEL 150 SINGLE	MC	1936	150	0	1-Jan-00	1-Jan-00
24969	STANDARD	ROYAL ENFIELD	MODEL 150 SINGLE	MC	1937	150	0	1-Jan-00	1-Jan-00
24970	STANDARD	ROYAL ENFIELD	MODEL 150 SINGLE	MC	1938	150	0	1-Jan-00	1-Jan-00
24971	STANDARD	ROYAL ENFIELD	MODEL 150 SINGLE	MC	1939	150	0	1-Jan-00	1-Jan-00
24972	STANDARD	ROYAL ENFIELD	MODEL 150 SINGLE	MC	1940	150	0	1-Jan-00	1-Jan-00
24973	STANDARD	ROYAL ENFIELD	MODEL 225 SINGLE	MC	1935	225	0	1-Jan-00	1-Jan-00
24974	STANDARD	ROYAL ENFIELD	MODEL 225 SINGLE	MC	1936	225	0	1-Jan-00	1-Jan-00
24975	STANDARD	ROYAL ENFIELD	MODEL 225 SINGLE	MC	1937	225	0	1-Jan-00	1-Jan-00
24976	STANDARD	ROYAL ENFIELD	MODEL 225 SINGLE	MC	1938	225	0	1-Jan-00	1-Jan-00
24977	STANDARD	ROYAL ENFIELD	MODEL 225 SINGLE	MC	1939	225	0	1-Jan-00	1-Jan-00
24978	STANDARD	ROYAL ENFIELD	MODEL 225 SINGLE	MC	1940	225	0	1-Jan-00	1-Jan-00
24979	STANDARD	ROYAL ENFIELD	MODEL 250 CLIPPER SINGLE	MC	1954	250	0	1-Jan-00	1-Jan-00
24980	STANDARD	ROYAL ENFIELD	MODEL 250 CLIPPER SINGLE	MC	1955	250	0	1-Jan-00	1-Jan-00
24981	STANDARD	ROYAL ENFIELD	MODEL 250 CLIPPER SINGLE	MC	1956	250	0	1-Jan-00	1-Jan-00
24982	STANDARD	ROYAL ENFIELD	MODEL 250 CLIPPER SINGLE	MC	1957	250	0	1-Jan-00	1-Jan-00
24983	STANDARD	ROYAL ENFIELD	MODEL 250 SPORT SINGLE	MC	1954	250	0	1-Jan-00	1-Jan-00
24984	STANDARD	ROYAL ENFIELD	MODEL 250 SPORT SINGLE	MC	1955	250	0	1-Jan-00	1-Jan-00
24985	STANDARD	ROYAL ENFIELD	MODEL 350 CLIPPER (PRE-UNIT)	MC	1956	350	0	1-Jan-00	1-Jan-00
24986	STANDARD	ROYAL ENFIELD	MODEL 350 CLIPPER (PRE-UNIT)	MC	1957	350	0	1-Jan-00	1-Jan-00
24987	STANDARD	ROYAL ENFIELD	MODEL 350 CLIPPER (PRE-UNIT)	MC	1958	350	0	1-Jan-00	1-Jan-00
24988	STANDARD	ROYAL ENFIELD	MODEL 350 MILITARY SINGLE	MC	1941	350	0	1-Jan-00	1-Jan-00
24989	STANDARD	ROYAL ENFIELD	MODEL 350 MILITARY SINGLE	MC	1942	350	0	1-Jan-00	1-Jan-00
24990	STANDARD	ROYAL ENFIELD	MODEL 350 MILITARY SINGLE	MC	1943	350	0	1-Jan-00	1-Jan-00
24991	STANDARD	ROYAL ENFIELD	MODEL 350 MILITARY SINGLE	MC	1944	350	0	1-Jan-00	1-Jan-00
24992	STANDARD	ROYAL ENFIELD	MODEL 350 WORKS REPLICA SINGLE	MC	1953	350	0	1-Jan-00	1-Jan-00
24993	STANDARD	ROYAL ENFIELD	MODEL 350 WORKS REPLICA SINGLE	MC	1954	350	0	1-Jan-00	1-Jan-00
24994	STANDARD	ROYAL ENFIELD	MODEL 350 WORKS REPLICA SINGLE	MC	1955	350	0	1-Jan-00	1-Jan-00
24995	STANDARD	ROYAL ENFIELD	MODEL 350 WORKS REPLICA SINGLE	MC	1956	350	0	1-Jan-00	1-Jan-00
24996	STANDARD	ROYAL ENFIELD	MODEL 350 WORKS REPLICA SINGLE	MC	1960	350	0	1-Jan-00	1-Jan-00
24997	STANDARD	ROYAL ENFIELD	MODEL 350 WORKS REPLICA SINGLE	MC	1961	350	0	1-Jan-00	1-Jan-00
24998	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1945	350	0	1-Jan-00	1-Jan-00
24999	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1946	350	0	1-Jan-00	1-Jan-00
25000	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1947	350	0	1-Jan-00	1-Jan-00
25001	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1948	350	0	1-Jan-00	1-Jan-00
25002	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1949	350	0	1-Jan-00	1-Jan-00
25003	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1950	350	0	1-Jan-00	1-Jan-00
25004	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1951	350	0	1-Jan-00	1-Jan-00
25005	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1952	350	0	1-Jan-00	1-Jan-00
25006	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1953	350	0	1-Jan-00	1-Jan-00
25007	STANDARD	ROYAL ENFIELD	MODEL 350G SINGLE	MC	1954	350	0	1-Jan-00	1-Jan-00
25008	STANDARD	ROYAL ENFIELD	MODEL 500 J2 TWIN	MC	1956	500	0	1-Jan-00	1-Jan-00
25009	STANDARD	ROYAL ENFIELD	MODEL 500 SINGLE	MC	1946	500	0	1-Jan-00	1-Jan-00
25010	STANDARD	ROYAL ENFIELD	MODEL 500 SINGLE	MC	1947	500	0	1-Jan-00	1-Jan-00
25011	STANDARD	ROYAL ENFIELD	MODEL 500 SINGLE	MC	1948	500	0	1-Jan-00	1-Jan-00
25012	STANDARD	ROYAL ENFIELD	MODEL 500 SINGLE	MC	1949	500	0	1-Jan-00	1-Jan-00
25013	STANDARD	ROYAL ENFIELD	MODEL 500 TWIN	MC	1957	500	0	1-Jan-00	1-Jan-00
25014	STANDARD	ROYAL ENFIELD	MODEL 500 TWIN	MC	1958	500	0	1-Jan-00	1-Jan-00
25015	STANDARD	ROYAL ENFIELD	MODEL 500 TWIN	MC	1959	500	0	1-Jan-00	1-Jan-00
25016	STANDARD	ROYAL ENFIELD	MODEL 500 TWIN	MC	1960	500	0	1-Jan-00	1-Jan-00
25017	STANDARD	ROYAL ENFIELD	MODEL 500 TWIN	MC	1961	500	0	1-Jan-00	1-Jan-00
25018	STANDARD	ROYAL ENFIELD	MODEL 500J TWIN	MC	1948	500	0	1-Jan-00	1-Jan-00
25019	STANDARD	ROYAL ENFIELD	MODEL 500J TWIN	MC	1949	500	0	1-Jan-00	1-Jan-00
25020	STANDARD	ROYAL ENFIELD	MODEL 500J TWIN	MC	1950	500	0	1-Jan-00	1-Jan-00
25021	STANDARD	ROYAL ENFIELD	MODEL 500J TWIN	MC	1951	500	0	1-Jan-00	1-Jan-00
25022	STANDARD	ROYAL ENFIELD	MODEL 500J TWIN	MC	1952	500	0	1-Jan-00	1-Jan-00
25023	STANDARD	ROYAL ENFIELD	MODEL 500J TWIN	MC	1953	500	0	1-Jan-00	1-Jan-00
25024	STANDARD	ROYAL ENFIELD	MODEL 500J TWIN	MC	1954	500	0	1-Jan-00	1-Jan-00
25025	STANDARD	ROYAL ENFIELD	MODEL 500J TWIN	MC	1955	500	0	1-Jan-00	1-Jan-00
25026	STANDARD	ROYAL ENFIELD	MODEL 500J2 TWIN	MC	1950	500	0	1-Jan-00	1-Jan-00
25027	STANDARD	ROYAL ENFIELD	MODEL 500J2 TWIN	MC	1951	500	0	1-Jan-00	1-Jan-00
25028	STANDARD	ROYAL ENFIELD	MODEL 500J2 TWIN	MC	1952	500	0	1-Jan-00	1-Jan-00
25029	STANDARD	ROYAL ENFIELD	MODEL 500J2 TWIN	MC	1953	500	0	1-Jan-00	1-Jan-00
25030	STANDARD	ROYAL ENFIELD	MODEL 500J2 TWIN	MC	1954	500	0	1-Jan-00	1-Jan-00
25031	STANDARD	ROYAL ENFIELD	MODEL 500J2 TWIN	MC	1955	500	0	1-Jan-00	1-Jan-00
25032	STANDARD	ROYAL ENFIELD	MODEL 700 METEOR TWIN	MC	1953	700	0	1-Jan-00	1-Jan-00
25033	STANDARD	ROYAL ENFIELD	MODEL 700 METEOR TWIN	MC	1954	700	0	1-Jan-00	1-Jan-00
25034	STANDARD	ROYAL ENFIELD	MODEL 700 METEOR TWIN	MC	1955	700	0	1-Jan-00	1-Jan-00
25035	STANDARD	ROYAL ENFIELD	OLYMPIC 250 SINGLE	MC	1964	250	0	1-Jan-00	1-Jan-00
25036	STANDARD	ROYAL ENFIELD	OLYMPIC 250 SINGLE	MC	1965	250	0	1-Jan-00	1-Jan-00
25037	STANDARD	ROYAL ENFIELD	PRINCE 150 SINGLE	MC	1959	150	0	1-Jan-00	1-Jan-00
25038	STANDARD	ROYAL ENFIELD	PRINCE 150 SINGLE	MC	1960	150	0	1-Jan-00	1-Jan-00
25039	STANDARD	ROYAL ENFIELD	PRINCE 150 SINGLE	MC	1961	150	0	1-Jan-00	1-Jan-00
25040	STANDARD	ROYAL ENFIELD	SPORTS 500 TWIN	MC	1963	500	0	1-Jan-00	1-Jan-00
25041	STANDARD	ROYAL ENFIELD	SUPER 5	MC	1962	(null)	0	1-Jan-00	1-Jan-00
25042	STANDARD	ROYAL ENFIELD	SUPER 5	MC	1963	(null)	0	1-Jan-00	1-Jan-00
25043	STANDARD	ROYAL ENFIELD	SUPER 5	MC	1964	(null)	0	1-Jan-00	1-Jan-00
25044	STANDARD	ROYAL ENFIELD	TURBO SPORTS 250 TWIN	MC	1965	250	0	1-Jan-00	1-Jan-00
25045	STANDARD	ROYAL ENFIELD	TURBO TWIN SPORTS	MC	1964	(null)	0	1-Jan-00	1-Jan-00
25046	STANDARD	ROYAL ENFIELD	TURBO TWIN SPORTS	MC	1966	(null)	0	1-Jan-00	1-Jan-00
25047	STANDARD	RUCKER PERFORMANCE	PREDATOR	MC	2006	2032	1	1-Jan-00	1-Jan-00
25048	STANDARD	RUDE AMERICAN	RIGID CHOPPER	MC	2002	1836	0	1-Jan-00	1-Jan-00
25049	STANDARD	RUPP	RUPP CENTAUR TRIKE	MC	1975	349	1	1-Jan-00	1-Jan-00
25050	STANDARD	RUPP	SCRAMBLER	MC	2003	90	0	1-Jan-00	1-Jan-00
25051	STANDARD	RUPP	TRIKE	MC	1972	600	0	1-Jan-00	1-Jan-00
25052	STANDARD	S AND S	REC	MC	2006	1450	1	1-Jan-00	1-Jan-00
25053	STANDARD	SAFARI	TURBO	MC	1990	0	0	1-Jan-00	1-Jan-00
25054	STANDARD	SANTA FE	SANTA FE	MC	1997	1340	0	1-Jan-00	1-Jan-00
25055	STANDARD	SANTEE	ALL	MC	1999	1340	0	1-Jan-00	1-Jan-00
25056	STANDARD	SANTEE	RECONSTRUCTED	MC	2002	1340	0	1-Jan-00	1-Jan-00
25057	STANDARD	SANTEE	RECONSTRUCTED PIMP DADDY	MC	2004	1300	0	1-Jan-00	1-Jan-00
25058	STANDARD	SANTEE	RIGID	MC	2001	1200	1	1-Jan-00	1-Jan-00
25059	STANDARD	SANTEE	RIGID	MC	2004	1630	0	1-Jan-00	1-Jan-00
25060	STANDARD	SANYE	EZ RIDER	MC	2004	50	0	1-Jan-00	1-Jan-00
25061	STANDARD	SAXON	WARLORD	MC	2005	1573	1	1-Jan-00	1-Jan-00
25062	STANDARD	SAXON MOTORCYCLE COMPANY	GRIFFIN	MC	2006	1573	1	1-Jan-00	1-Jan-00
25063	STANDARD	SAXON MOTORCYCLE COMPANY	WARLORD	MC	2007	1573	1	1-Jan-00	1-Jan-00
25064	STANDARD	SCORPION	MOPED	MC	1980	0	0	1-Jan-00	1-Jan-00
25065	STANDARD	SEARS	ALLSTATE 250	MC	1966	250	1	1-Jan-00	1-Jan-00
25066	STANDARD	SKYTEAM	ST 200	MC	2004	193	1	1-Jan-00	1-Jan-00
25067	STANDARD	SPC	RECONSTRUCTED	MC	2003	1638	1	1-Jan-00	1-Jan-00
25068	STANDARD	SPCNS	FLS	MC	1996	1340	0	1-Jan-00	1-Jan-00
25069	STANDARD	SPCO	PRO STREET	MC	2001	1850	1	1-Jan-00	1-Jan-00
25070	STANDARD	SPECIAL	RECONSTRUCTED	MC	2001	1340	0	1-Jan-00	1-Jan-00
25071	STANDARD	SPECIAL CONSTRUCTED	CUSTOM TRIKE	MC	1981	1600	1	1-Jan-00	1-Jan-00
25072	STANDARD	SPECIAL CONSTRUCTION	RECONSTRUCTED	MC	2002	1400	0	1-Jan-00	1-Jan-00
25073	STANDARD	SPECIAL CONSTRUCTION	RECONSTRUCTED	MC	2004	1650	0	1-Jan-00	1-Jan-00
25074	STANDARD	SPENCER BOWMAN CUSTOMS	BIG MONEY CHOPPER	MC	2006	1852	1	1-Jan-00	1-Jan-00
25075	STANDARD	SPENCER BOWMAN CUSTOMS	HIGH ROLLER CHOPPER HT	MC	2006	1762	1	1-Jan-00	1-Jan-00
25076	STANDARD	SPENCER BOWMAN CUSTOMS	HIGH ROLLER PRO STREET HT	MC	2005	1638	1	1-Jan-00	1-Jan-00
25077	STANDARD	SPENCER BOWMAN CUSTOMS	ROCK BOTTOM CHOPPER HARDTAIL	MC	2005	1638	1	1-Jan-00	1-Jan-00
25078	STANDARD	STANDARD	1 TO 370	MC	2009	3	1	1-Jan-00	1-Jan-00
25079	STANDARD	STANDARD	LOW RIDER	MC	1996	1200	0	1-Jan-00	1-Jan-00
25080	STANDARD	STREAMLINER	EXPLORER	MC	2003	1340	0	1-Jan-00	1-Jan-00
25081	STANDARD	STREAMLINER	RECONSTRUCTED	MC	2003	1500	10	1-Jan-00	1-Jan-00
25082	STANDARD	STROKER	STROKE	MC	1999	1340	0	1-Jan-00	1-Jan-00
25083	STANDARD	SUCKERPUNCH	66 BOBBER	MC	2008	1340	1	1-Jan-00	1-Jan-00
25084	STANDARD	SUCKERPUNCH	TRADITIONAL BOBBER	MC	2010	1340	1	1-Jan-00	1-Jan-00
25085	STANDARD	SUCKERPUNCH SALLYS	66 BOBBER	MC	2007	1340	1	1-Jan-00	1-Jan-00
25086	STANDARD	SUCKERPUNCH SALLYS	THE SLIM	MC	2009	1640	1	1-Jan-00	1-Jan-00
25087	STANDARD	SUCKERPUNCH SALLYS	THE SLIM	MC	2011	1884	1	1-Jan-00	1-Jan-00
25088	STANDARD	SUCKERPUNCH SALLYS	TRADITIONAL BOBBER	MC	2007	1340	1	1-Jan-00	1-Jan-00
25089	STANDARD	SUCKERPUNCH SALLYS	TRADITIONAL BOBBER	MC	2008	1340	1	1-Jan-00	1-Jan-00
25090	STANDARD	SUCKERPUNCH SALLYS	TRADITONAL BOBBER	MC	2005	1340	1	1-Jan-00	1-Jan-00
25091	STANDARD	SUCKERPUNCH SALLYS	TRADITONAL BOBBER	MC	2009	1340	1	1-Jan-00	1-Jan-00
25092	STANDARD	SUN	PAT	MC	2003	49	1	1-Jan-00	1-Jan-00
25093	STANDARD	SUNBEAM	ALL	MC	1953	500	0	1-Jan-00	1-Jan-00
25094	STANDARD	SUNBEAM	LION	MC	1938	600	0	1-Jan-00	1-Jan-00
25095	STANDARD	SUNBEAM	S7	MC	1955	500	1	1-Jan-00	1-Jan-00
25096	STANDARD	SUNDANCE	FAT BOY	MC	1996	1340	0	1-Jan-00	1-Jan-00
25097	STANDARD	SUNDIRO	ECLIPSE	MC	1997	0	0	1-Jan-00	1-Jan-00
25098	STANDARD	SUNDIRO	ROADRUNNER	MC	2002	125	0	1-Jan-00	1-Jan-00
25099	STANDARD	SUNDIRO	SUPERSONIC	MC	2003	50	0	1-Jan-00	1-Jan-00
25100	STANDARD	SUZUKI	A100A GO-FER 100	MC	1976	100	0	1-Jan-00	1-Jan-00
25101	STANDARD	SUZUKI	A100A GO-FER 100	MC	1977	100	0	1-Jan-00	1-Jan-00
25102	STANDARD	SUZUKI	AC50 MAVERICK 50	MC	1970	50	0	1-Jan-00	1-Jan-00
25103	STANDARD	SUZUKI	ALL	MC	1977	748	0	1-Jan-00	1-Jan-00
25104	STANDARD	SUZUKI	ALL	MC	1979	750	0	1-Jan-00	1-Jan-00
25105	STANDARD	SUZUKI	ALL	MC	1980	400	0	1-Jan-00	1-Jan-00
25106	STANDARD	SUZUKI	BOULEVARD	MC	2007	805	1	1-Jan-00	1-Jan-00
25107	STANDARD	SUZUKI	BOULEVARD C90 BOSS	MC	2014	1462	1	1-Jan-00	1-Jan-00
25108	STANDARD	SUZUKI	BOULEVARD M109R B.O.S.S.	MC	2015	1783	1	1-Jan-00	1-Jan-00
25109	STANDARD	SUZUKI	BOULEVARD M109R BOSS	MC	2014	1783	1	1-Jan-00	1-Jan-00
25110	STANDARD	SUZUKI	BOULEVARD M50	MC	2007	805	1	1-Jan-00	1-Jan-00
25111	STANDARD	SUZUKI	BOULEVARD S40	MC	2005	650	0	1-Jan-00	1-Jan-00
25112	STANDARD	SUZUKI	BOULEVARD S40	MC	2007	652	1	1-Jan-00	1-Jan-00
25113	STANDARD	SUZUKI	BOULEVARD S40	MC	2013	652	1	1-Jan-00	1-Jan-00
25114	STANDARD	SUZUKI	BOULEVARD S40	MC	2014	652	1	1-Jan-00	1-Jan-00
25115	STANDARD	SUZUKI	BOULEVARD S50	MC	2005	819	0	1-Jan-00	1-Jan-00
25116	STANDARD	SUZUKI	BOULEVARD S83	MC	2005	1360	0	1-Jan-00	1-Jan-00
25117	STANDARD	SUZUKI	C109R BOULEVARD	MC	2008	1783	1	1-Jan-00	1-Jan-00
25118	STANDARD	SUZUKI	C109RK9 BOULEVARD	MC	2009	1783	1	1-Jan-00	1-Jan-00
25119	STANDARD	SUZUKI	C109TK8	MC	2008	1783	1	1-Jan-00	1-Jan-00
25120	STANDARD	SUZUKI	C50 BOULEVARD	MC	2005	819	0	1-Jan-00	1-Jan-00
25121	STANDARD	SUZUKI	C50 BOULEVARD	MC	2008	805	1	1-Jan-00	1-Jan-00
25122	STANDARD	SUZUKI	C50 BOULEVARD	MC	2011	805	1	1-Jan-00	1-Jan-00
25123	STANDARD	SUZUKI	C50 BOULEVARD	MC	2012	805	1	1-Jan-00	1-Jan-00
25124	STANDARD	SUZUKI	C50 BOULEVARD	MC	2013	805	1	1-Jan-00	1-Jan-00
25125	STANDARD	SUZUKI	C50 BOULEVARD	MC	2014	805	1	1-Jan-00	1-Jan-00
25126	STANDARD	SUZUKI	C50BK6 BOULEVARD BLACK	MC	2006	819	1	1-Jan-00	1-Jan-00
25127	STANDARD	SUZUKI	C50CK9 BOULEVARD 2 TONE	MC	2009	805	1	1-Jan-00	1-Jan-00
25128	STANDARD	SUZUKI	C50K6 BOULEVARD	MC	2006	805	1	1-Jan-00	1-Jan-00
25129	STANDARD	SUZUKI	C50K9 BOULEVARD	MC	2009	805	1	1-Jan-00	1-Jan-00
25130	STANDARD	SUZUKI	C50TK6 BOULEVARD	MC	2006	805	1	1-Jan-00	1-Jan-00
25131	STANDARD	SUZUKI	C50TK7 BOULEVARD	MC	2007	805	1	1-Jan-00	1-Jan-00
25132	STANDARD	SUZUKI	C50TK9 BOULEVARD	MC	2009	805	1	1-Jan-00	1-Jan-00
25133	STANDARD	SUZUKI	C50ZK5 BOULEVARD	MC	2005	805	1	1-Jan-00	1-Jan-00
25134	STANDARD	SUZUKI	C90 BOULEVARD	MC	2005	1474	0	1-Jan-00	1-Jan-00
25135	STANDARD	SUZUKI	C90 BOULEVARD BOSS	MC	2013	1462	1	1-Jan-00	1-Jan-00
25136	STANDARD	SUZUKI	C90BK7	MC	2007	1462	1	1-Jan-00	1-Jan-00
25137	STANDARD	SUZUKI	C90K9 BOULEVARD	MC	2009	1462	1	1-Jan-00	1-Jan-00
25138	STANDARD	SUZUKI	C90TK5 BOULEVARD	MC	2005	1474	0	1-Jan-06	1-Jan-06
25139	STANDARD	SUZUKI	C90TK6 BOULEVARD	MC	2006	1462	1	1-Jan-00	1-Jan-00
25140	STANDARD	SUZUKI	C90TK7 BOULEVARD	MC	2007	1462	1	1-Jan-00	1-Jan-00
25141	STANDARD	SUZUKI	C90TK8 BOULEVARD	MC	2008	1462	1	1-Jan-00	1-Jan-00
25142	STANDARD	SUZUKI	DL1000	MC	2013	1000	1	1-Jan-00	1-Jan-00
25143	STANDARD	SUZUKI	DL1000	MC	2014	1000	1	1-Jan-00	1-Jan-00
25144	STANDARD	SUZUKI	DL1000K7 V STROM	MC	2007	996	1	1-Jan-00	1-Jan-00
25145	STANDARD	SUZUKI	DL1000K8 VSTROM	MC	2008	996	1	1-Jan-00	1-Jan-00
25146	STANDARD	SUZUKI	DL1000K9 VSTROM	MC	2009	996	1	1-Jan-00	1-Jan-00
25147	STANDARD	SUZUKI	DL650AK7	MC	2007	645	1	1-Jan-00	1-Jan-00
25148	STANDARD	SUZUKI	DL650K6 V-STROM	MC	2006	645	1	1-Jan-00	1-Jan-00
25149	STANDARD	SUZUKI	DL650K7 V-STROM	MC	2007	650	1	1-Jan-00	2-Jan-00
25150	STANDARD	SUZUKI	DL650K8 VSTROM	MC	2008	645	1	1-Jan-00	1-Jan-00
25151	STANDARD	SUZUKI	DL650K9	MC	2009	645	1	1-Jan-00	1-Jan-00
25152	STANDARD	SUZUKI	DR	MC	2001	400	0	1-Jan-00	1-Jan-00
25153	STANDARD	SUZUKI	DR Z400S	MC	2009	398	1	1-Jan-00	1-Jan-00
25154	STANDARD	SUZUKI	DR200SE	MC	2011	199	1	1-Jan-00	1-Jan-00
25155	STANDARD	SUZUKI	DR200SEK5	MC	2006	199	0	1-Jan-00	1-Jan-00
25156	STANDARD	SUZUKI	DR200SEK7	MC	2007	199	1	1-Jan-00	1-Jan-00
25157	STANDARD	SUZUKI	DR200SEK9	MC	2009	199	1	1-Jan-00	1-Jan-00
25158	STANDARD	SUZUKI	DR370C	MC	1978	370	0	1-Jan-00	1-Jan-00
25159	STANDARD	SUZUKI	DR370N	MC	1979	370	0	1-Jan-00	1-Jan-00
25160	STANDARD	SUZUKI	DR400T	MC	1980	400	0	1-Jan-00	1-Jan-00
25161	STANDARD	SUZUKI	DR50T	MC	1980	50	0	1-Jan-00	1-Jan-00
25162	STANDARD	SUZUKI	DR650	MC	2009	644	1	1-Jan-00	1-Jan-00
25163	STANDARD	SUZUKI	DR650SEK6650	MC	2006	644	0	1-Jan-00	1-Jan-00
25164	STANDARD	SUZUKI	DR650SEK7	MC	2007	644	1	1-Jan-00	1-Jan-00
